scientificName,gbif_name,iucn_assessment_year,iucn_redlist_category,AOO.range,AOO_assessment,AOO_assessment_cat,EOO.range,EOO_assessment,EOO_assessment_cat,NOP,GBIF_points_in_NA,MER,AOOkm2,AOOcat,EOOkm2,EOOcat,EOOkm2_manual,EOO_manual_cat,EOOkm2_clipped,EOO_clipped_cat,NOP_old,MER_old,AOOkm2_old,AOOcat_old,EOOkm2_old,EOOcat_old,EOOkm2_manual_old,EOO_manual_old_cat,EOOkm2_clipped_old,EOO_clipped_old_cat,NOP_recent,MER_recent,AOOkm2_recent,AOOcat_recent,EOOkm2_recent,EOOcat_recent,EOOkm2_manual_recent,EOO_manual_recent_cat,EOOkm2_clipped_recent,EOO_clipped_recent_cat,overClassified,underClassified,correctlyClassified,5,8,"NA",11,7,2,1,9,4,6,3,10,12,Tree,Shrub,Succulent,Graminoid,Forb or Herb,Annual,Geophyte,Moss/Hydrophyte,Vines/Epiphyte/Lithophyte,Fern,EOOcat_long
Symphyotrichum lanceolatum,Symphyotrichum lanceolatum,2015,Least Concern,NA,NA,NA,NA,NA,NA,5876,Yes,279363128.60413,9780,LC,105347930.305437,LC,96179511.30919066,LC,44955727.205313236,LC,2827,253752977.207162,5580,LC,65009001.559679,LC,55365287.823577896,LC,24919607.123376355,LC,3049,38884816.3036845,5376,LC,22534110.4292919,LC,22340886.672908053,LC,11702165.35812297,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Least Concern
Symphyotrichum nahanniense,Symphyotrichum nahanniense,2015,Near Threatened,24,24,EN,2834,2834,EN,4,Yes,2070.22324612146,16,EN,504.284629333313,EN,500.8118579668371,EN,500.8118579668371,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2070.22324612146,16,EN,504.284629333313,EN,500.8118579668371,EN,500.8118579668371,EN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Endangered
Symphyotrichum praealtum,Symphyotrichum praealtum,2015,Least Concern,NA,NA,NA,NA,NA,NA,10,Yes,1989599.87896052,40,EN,730184.877194812,LC,737691.809840092,LC,737691.809840092,LC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1989599.87896052,40,EN,730184.877194812,LC,737691.809840092,LC,737691.809840092,LC,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Least Concern
Symphyotrichum puniceum,Symphyotrichum puniceum,2015,Least Concern,NA,NA,NA,NA,NA,NA,139,Yes,6787835.60538422,252,EN,3027630.83845893,LC,2930307.8743034317,LC,2664353.103394026,LC,5,4855188.20998931,20,EN,2018488.64708079,LC,1882357.7709983531,LC,1875003.7176098693,LC,134,6383419.30559757,244,EN,2735403.10262344,LC,2678815.398540903,LC,2420154.988551734,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Least Concern
Symplocarpus foetidus,Symplocarpus foetidus,2015,Least Concern,NA,NA,NA,NA,NA,NA,434,Yes,49232761.7609129,1216,VU,17563014.6808368,LC,29558043.483674992,LC,17089713.404515762,LC,16,1390013.51225535,60,EN,636268.146048613,LC,630028.4494163648,LC,630028.4494163648,LC,418,49232761.760913,1192,VU,17563014.6808368,LC,29051532.66454103,LC,16768309.560191402,LC,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Least Concern
Symplocos tinctoria,Symplocos tinctoria,2018,Least Concern,632.00,632,VU,3303828.35,3303828.35,LC,115,Yes,1743752.42990381,380,EN,1004799.757182,LC,1010916.3213986204,LC,949764.9942973034,LC,1,0,4,CR,0,CR,0,CR,0,CR,114,1743752.42990381,376,EN,1004799.757182,LC,1010916.3213986204,LC,949764.9942973034,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Least Concern
Syringodium filiforme,Syringodium filiforme,2007,Least Concern,NA,NA,NA,NA,NA,NA,1001,Yes,75863.9392914367,220,EN,10133.8092840638,VU,10134.850502067711,VU,3053.1170630124543,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1001,75863.9392914367,220,EN,10133.8092840638,VU,10134.850502067711,VU,3053.1170630124543,EN,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Vulnerable
Tabebuia heterophylla,Tabebuia heterophylla,2019,Least Concern,NA,NA,NA,837590,837590,LC,86,Yes,165140575.38944,256,EN,116648584.859657,LC,94446974.47023813,LC,27911183.172946606,LC,28,56510373.3423546,100,EN,7276599.54722118,LC,7353011.916690911,LC,2162074.361802465,LC,58,164165191.662243,156,EN,116237383.56911,LC,93944522.92045708,LC,27797173.01882497,LC,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Least Concern
Tabernaemontana alba,Tabernaemontana alba,2018,Least Concern,3632.00,3632,LC,4827892.52,4827892.52,LC,25,Yes,2545745.08896852,84,EN,1502132.36256576,LC,1536183.6543452898,LC,758762.08185842,LC,2,0.593656701852002,8,CR,0,CR,0,CR,0,CR,23,2545745.08896852,80,EN,1502132.36256576,LC,1536183.6543452898,LC,758762.08185842,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Least Concern
Hibiscus tiliaceus,Talipariti tiliaceum,2017,Least Concern,NA,NA,NA,NA,NA,NA,612,Yes,234251359.644035,1852,VU,172896519.251267,LC,223250550.15546188,LC,64711303.58604821,LC,372,142520120.666477,1104,VU,98728141.5661643,LC,178944818.9422057,LC,53492705.588318534,LC,240,234251359.644035,756,VU,172312093.728643,LC,223250550.15546188,LC,64711303.58604821,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Least Concern
Tamarix ramosissima,Tamarix ramosissima,2013,Least Concern,NA,NA,NA,NA,NA,NA,807,Yes,280323812.926143,1224,VU,94155898.4216314,LC,114803025.70943475,LC,48822835.75066715,LC,8,230573387.980827,32,EN,58390742.2476152,LC,54642810.021440156,LC,24644526.145815182,LC,799,280323812.926143,1220,VU,94155898.4216314,LC,112938609.65463358,LC,47857871.69042218,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Least Concern
Taxodium distichum,Taxodium distichum,2011,Least Concern,NA,NA,NA,NA,NA,NA,1907,Yes,268085826.583808,1856,VU,125567894.325351,LC,125470371.77092364,LC,61523293.86643312,LC,189,68171145.1974195,524,VU,38205145.0079917,LC,41293849.500449866,LC,20935692.871678308,LC,1718,260882531.43093,1400,VU,121025100.722166,LC,125307000.93331496,LC,61435463.29527522,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Least Concern
Taxodium mucronatum,Taxodium mucronatum,2011,Least Concern,NA,NA,NA,NA,NA,NA,30,Yes,1436287.81615795,116,EN,775973.882428535,LC,783076.9643952046,LC,765055.9268835292,LC,1,0,4,CR,0,CR,0,CR,0,CR,29,1436287.81615795,112,EN,775973.882428536,LC,783076.9643952046,LC,765055.9268835292,LC,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Least Concern
Taxus brevifolia,Taxus brevifolia,2012,Near Threatened,NA,NA,NA,NA,NA,NA,15,Yes,15398987.234637,56,EN,2612139.00066659,LC,2259239.39231224,LC,1630851.592649996,LC,1,0,4,CR,0,CR,0,CR,0,CR,14,15398987.234637,52,EN,2612139.00066658,LC,2259239.39231224,LC,1630851.592649996,LC,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Least Concern
Taxus canadensis,Taxus canadensis,2012,Least Concern,NA,NA,NA,NA,NA,NA,24,Yes,2488214.36352798,96,EN,1411588.50688573,LC,1384527.848298044,LC,1272247.0731737558,LC,1,0,4,CR,0,CR,0,CR,0,CR,23,2488214.36352798,88,EN,1411588.50688573,LC,1384527.848298044,LC,1272247.0731737558,LC,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Least Concern
Tecoma stans,Tecoma stans,2018,Least Concern,9560.00,9560,LC,46129659.95,46129659.95,LC,1348,Yes,308297682.646847,3732,LC,230491640.320481,LC,230245814.95619047,LC,80452408.30493534,LC,290,275510128.27948,588,VU,221236230.057263,LC,183622193.7317625,LC,60355809.08138556,LC,1058,345781149.673946,3196,LC,233290329.949203,LC,192949966.49203897,LC,76381429.36557476,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Least Concern
Thalassia testudinum,Thalassia testudinum,2007,Least Concern,NA,NA,NA,NA,NA,NA,4878,Yes,3635979.52172949,984,VU,1757852.07356189,LC,1759492.0262822825,LC,226352.66911039612,LC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4878,3635979.52172949,984,VU,1757852.07356189,LC,1759492.0262822825,LC,226352.66911039612,LC,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Least Concern
Thelocactus bicolor,Thelocactus bicolor,2009,Least Concern,NA,NA,NA,NA,NA,NA,14,Yes,473406.301069728,56,EN,264765.563252973,LC,267001.04166443157,LC,267001.04166443157,LC,2,67228.1128241019,8,CR,0,CR,0,CR,0,CR,12,415095.91808153,48,EN,190661.285105346,LC,192483.98611020274,LC,192483.98611020274,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Least Concern
Thelocactus setispinus,Thelocactus setispinus,2009,Least Concern,NA,NA,NA,NA,NA,NA,8,Yes,161533.522107392,28,EN,81429.489542394,LC,83034.1163064218,LC,83033.00536086252,LC,3,9.97914049613998,12,EN,4.37586344325644,CR,4.393838546691313,CR,4.290035153730514,CR,5,97007.2108614149,16,EN,49478.8091656733,LC,50570.00271890825,LC,50570.00271890825,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Least Concern
Thelypteris palustris,Thelypteris palustris,2013,Least Concern,NA,NA,NA,NA,NA,NA,29254,Yes,68409826.9942916,32836,LC,51839072.1609394,LC,53030573.536296256,LC,32734903.66372044,LC,16344,58239831.9214008,23516,LC,40060337.3798833,LC,41266710.47683234,LC,28050693.176406585,LC,12910,68228023.4003631,14888,LC,49629479.9546535,LC,50813396.14182604,LC,30655285.72061846,LC,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,Least Concern
Thermopsis montana,Thermopsis montana,2010,Least Concern,NA,NA,NA,NA,NA,NA,22,Yes,40625373.8546927,84,EN,10606432.8156456,LC,10863004.311826995,LC,5762322.336293035,LC,11,20703128.5242361,44,EN,4408745.59903161,LC,5722649.153134203,LC,2205780.597611162,LC,11,34847189.448024,40,EN,10522057.7766525,LC,9639618.095395861,LC,5314079.244466093,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Least Concern
Thespesia populnea,Thespesia populnea,2017,Least Concern,NA,NA,NA,NA,NA,NA,319,Yes,256132179.70558,964,VU,192791031.158177,LC,202447620.35103938,LC,63972330.79587417,LC,117,170997038.169007,432,EN,120279927.174579,LC,144066458.15226734,LC,39378793.54000264,LC,202,222727338.574543,556,VU,180009571.785388,LC,178793837.341075,LC,57853018.97363986,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Least Concern
Elymus elongatus,Thinopyrum elongatum,2018,Least Concern,1644,1644,VU,9886230,9886230,LC,31,No,5281328.69942888,116,EN,3049651.50175918,LC,3058755.7766768485,LC,1136496.0190373962,LC,21,3326926.07084797,80,EN,1114976.8640187,LC,1138490.242735427,LC,282779.0035309965,LC,10,4244275.83184657,36,EN,2071785.59181326,LC,2058388.071378003,LC,834301.416933393,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Least Concern
Elymus hispidus,Thinopyrum intermedium,2018,Least Concern,696,696,VU,6164566,6164566,LC,1001,No,2746663.15588557,692,VU,820786.41576541,LC,816303.3092618507,LC,706653.2093108408,LC,708,1169894.91178326,392,EN,257159.161057787,LC,245533.50530984733,LC,196904.28586555994,LC,293,2224758.49823601,464,EN,759732.812416861,LC,769006.1012446107,LC,659356.0012936009,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Least Concern
Elymus farctus,Thinopyrum junceum,2018,Least Concern,2940,2940,NT,8158248,8158248,LC,3884,No,204161971.31206,1232,VU,33971234.6608107,LC,30946739.36474756,LC,15219210.657556267,LC,823,10642459.8149311,876,VU,6893709.40258184,LC,7006090.635227759,LC,4131547.84072932,LC,3061,204159079.666602,604,VU,33965124.8404167,LC,30940781.835343912,LC,15217647.043161046,LC,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Least Concern
Thuja occidentalis,Thuja occidentalis,2011,Least Concern,NA,NA,NA,NA,NA,NA,882,Yes,28045296.5535338,2540,NT,15974219.2105489,LC,16786435.726516504,LC,7075114.539767165,LC,384,18927271.9391911,1080,VU,10366684.3828825,LC,10696409.699936515,LC,3382040.111319586,LC,498,28045296.5535338,1592,VU,15710385.7770055,LC,16515973.16914259,LC,6998153.149390196,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Least Concern
Thuja plicata,Thuja plicata,2011,Least Concern,NA,NA,NA,NA,NA,NA,2015,Yes,329293610.007841,5120,LC,100322361.306147,LC,87394405.2239631,LC,41204722.928423166,LC,1121,313496843.767127,3032,LC,81115543.7737072,LC,70221558.64781298,LC,31943863.11885811,LC,894,290007295.833275,2348,NT,90034095.9752526,LC,80460828.47902954,LC,38085252.73793517,LC,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Least Concern
Tilia americana,Tilia americana,2017,Least Concern,NA,NA,NA,NA,NA,NA,7471,Yes,46187499.9641048,2848,NT,24000605.5422957,LC,23497236.460333664,LC,7766899.208992978,LC,6838,37406476.7371868,856,VU,19375766.1499482,LC,17961953.512702443,LC,5892333.058884892,LC,633,45980729.1961869,1932,VU,22149426.6067623,LC,21725391.008179072,LC,6905606.062177277,LC,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Least Concern
Tillandsia fasciculata,Tillandsia fasciculata,2009,Least Concern,NA,NA,NA,NA,NA,NA,38,Yes,14136045.5228214,148,EN,6626263.30042455,LC,6692831.776462555,LC,2387648.52325219,LC,10,4935723.94293706,36,EN,2112785.03663394,LC,2162568.9785371376,LC,499344.05106635,LC,28,10912147.022213,112,EN,4484598.78636225,LC,4773947.294191072,LC,1828726.698436353,LC,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Least Concern
Tillandsia ionantha,Tillandsia ionantha,2013,Least Concern,NA,NA,NA,NA,NA,NA,33,Yes,2472798.03521476,108,EN,802530.077957063,LC,837994.7152510174,LC,736671.0172789018,LC,1,0,4,CR,0,CR,0,CR,0,CR,32,2472798.03521476,104,EN,795677.929200395,LC,830861.4019460417,LC,729588.1995751965,LC,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Least Concern
Tillandsia usneoides,Tillandsia usneoides,2019,Least Concern,NA,NA,NA,NA,NA,NA,1938,Yes,232161930.756498,4924,LC,142008890.317926,LC,157086038.40248394,LC,48328156.50865809,LC,98,201477951.701893,332,EN,107362851.193436,LC,99947560.59609777,LC,36188290.81569008,LC,1840,231980795.379092,4636,LC,141478498.612501,LC,156751886.63774115,LC,48202985.48413544,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Least Concern
Torreya californica,Torreya californica,2011,Vulnerable,NA,NA,NA,NA,NA,NA,6,Yes,14472333.5309899,24,EN,2164294.16959389,LC,1990972.7529103542,LC,1391211.9626895203,LC,1,0,4,CR,0,CR,0,CR,0,CR,5,125232.577743099,20,EN,63702.7821972573,LC,65218.94152802997,LC,65203.842949704034,LC,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Least Concern
Torreya taxifolia,Torreya taxifolia,2010,Critically Endangered,50,50,EN,203,203,EN,3,Yes,90.2002499620428,12,EN,19.7362621250706,CR,19.79225489444616,CR,19.79225489444616,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,90.2002499620428,12,EN,19.7362621250706,CR,19.79225489444616,CR,19.79225489444616,CR,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Critically Endangered
Toxicodendron vernix,Toxicodendron vernix,2015,Least Concern,NA,NA,NA,NA,NA,NA,118,Yes,3464269.87805559,304,EN,2102758.81412297,LC,2077248.3958823774,LC,2043915.331962368,LC,3,212498.146108187,12,EN,5759.68947149405,VU,6559.530002517975,VU,6559.530002517975,VU,115,3464269.87805559,308,EN,2102758.81412297,LC,2077248.3958823774,LC,2043915.331962368,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Least Concern
Tradescantia occidentalis,Tradescantia occidentalis,2015,Least Concern,NA,NA,NA,NA,NA,NA,35,Yes,35063127.5419695,120,EN,13994004.0368467,LC,11851072.106932716,LC,8082131.976756221,LC,3,189419.89346285,12,EN,33871.4807190774,LC,34207.7390954094,LC,34207.7390954094,LC,32,35060867.6601807,112,EN,13993547.4654442,LC,11850697.206489312,LC,8081757.076312808,LC,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Least Concern
Trapa natans,Trapa natans,2018,Least Concern,NA,NA,NA,NA,NA,NA,3121,Yes,199327029.314756,5816,LC,139939617.913954,LC,135463369.17557687,LC,70490133.26760775,LC,2205,166611546.954067,3856,LC,90211171.0688028,LC,86761274.66010007,LC,55175412.1030838,LC,916,199327029.314756,2432,NT,139468663.48751,LC,134725974.5616777,LC,70321389.94664727,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Least Concern
Triadenum fraseri,Triadenum fraseri,2015,Least Concern,NA,NA,NA,NA,NA,NA,56,Yes,1681682.10457004,136,EN,871483.035183257,LC,854307.2549850078,LC,846064.0160032272,LC,3,405311.158990678,12,EN,126755.851305864,LC,122809.00009213109,LC,122809.00009213109,LC,53,1385180.44245862,132,EN,677725.070902172,LC,660259.251397272,LC,653784.1623398353,LC,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Least Concern
Triadenum virginicum,Triadenum virginicum,2015,Least Concern,NA,NA,NA,NA,NA,NA,31,Yes,29575031.9871675,120,EN,6713108.78334146,LC,6020454.662521336,LC,2225611.832906816,LC,2,27980401.4509376,8,CR,0,CR,0,CR,0,CR,29,21405014.1457886,112,EN,5090427.70587105,LC,5149495.1133289505,LC,1634895.2851298826,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Least Concern
Triadica sebifera,Triadica sebifera,2018,Least Concern,1724.00,1724,VU,5370526.42,5370526.42,LC,1513,Yes,154941476.680104,4428,LC,78857162.2579265,LC,117608321.25470595,LC,52857034.467493705,LC,331,153904121.683094,1184,VU,74064552.1946962,LC,95016667.93982077,LC,43769428.0293132,LC,1182,142066836.201105,3256,LC,75725267.2180082,LC,114099348.87439816,LC,51246054.57652349,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Least Concern
Maytenus phyllanthoides,Tricerma phyllanthoides,2017,Least Concern,NA,NA,NA,NA,NA,NA,19,Yes,1729505.13617788,72,EN,976779.431467747,LC,984662.767800075,LC,819932.6584550629,LC,1,0,4,CR,0,CR,0,CR,0,CR,18,1729505.13617788,68,EN,976720.393079452,LC,984012.633424961,LC,819600.4283527236,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Least Concern
Trichophorum alpinum,Trichophorum alpinum,2015,Least Concern,NA,NA,NA,NA,NA,NA,25631,Yes,56420764.6157651,59824,LC,44413577.0929241,LC,43914390.18361345,LC,29078055.476151768,LC,20113,40913915.609487,49360,LC,25963372.2376831,LC,26527755.17789003,LC,17701413.267563414,LC,5518,55878364.6462007,13664,LC,40694003.2810871,LC,40653802.818979315,LC,26472748.055676643,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Least Concern
Trichophorum caespitosum,Trichophorum caespitosum,2015,Least Concern,NA,NA,NA,NA,NA,NA,24419,No,4813031.70082069,33052,LC,2345838.67139467,LC,2299763.0320945377,LC,889010.176586643,LC,18917,4496227.35003285,25176,LC,2248276.13513886,LC,2198831.423284096,LC,796894.5008380191,LC,5502,4654620.05438616,12420,LC,1856130.13991104,LC,1741332.415477459,LC,710199.5961728301,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Least Concern
Trichophorum clintonii,Trichophorum clintonii,2015,Least Concern,NA,NA,NA,NA,NA,NA,4,Yes,368774.738273258,16,EN,177974.184706785,LC,179902.05723624676,LC,179902.05723624676,LC,2,5184.46546703385,8,CR,0,CR,0,CR,0,CR,2,77674.8017861115,8,CR,0,CR,0,CR,0,CR,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Least Concern
Trichostigma octandrum,Trichostigma octandrum,2018,Least Concern,1604.00,1604,VU,20367102.01,20367102.01,LC,26,Yes,8356684.70038606,96,EN,4556194.79090071,LC,4447755.984207437,LC,1493983.3377701915,LC,15,8248978.3779874,60,EN,4329907.42896726,LC,4230658.039760422,LC,1385270.7802351997,LC,11,2482907.77620334,36,EN,416096.162398506,LC,409307.2606478574,LC,162284.82941394747,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Least Concern
Trifolium amabile,Trifolium amabile,2010,Least Concern,NA,NA,NA,NA,NA,NA,27,Yes,183.806284812281,32,EN,98.8716752139511,CR,99.39722558011817,CR,99.39722558011817,CR,27,183.806284812281,32,EN,98.8716752139511,CR,99.39722558011817,CR,99.39722558011817,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Critically Endangered
Trifolium subterraneum,Trifolium subterraneum,2010,Least Concern,NA,NA,NA,NA,NA,NA,11528,Yes,337234057.716424,21248,LC,117811519.61685,LC,111114316.91009943,LC,47284745.65215583,LC,6496,226141269.263121,13976,LC,62854428.7061955,LC,59761547.14279727,LC,26532621.46377841,LC,5032,324093073.058222,9472,LC,97197253.7453989,LC,94898057.5017088,LC,38667230.12117992,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Least Concern
Triglochin maritima,Triglochin maritima,2015,Least Concern,NA,NA,NA,NA,NA,NA,39093,Yes,89540770.7045587,41604,LC,70729224.400392,LC,67827321.02976154,LC,46824309.86360442,LC,17300,75597441.5945549,28040,LC,42626283.954115,LC,41066314.25421735,LC,29226387.03738941,LC,21793,68305887.4268982,21372,LC,59839072.424979,LC,57769500.40240747,LC,38760735.00009482,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Least Concern
Triglochin scilloides,Triglochin scilloides,2015,Least Concern,NA,NA,NA,NA,NA,NA,60,No,750215.164507652,176,EN,225020.14505287,LC,224153.49152502953,LC,223945.69012992992,LC,51,750215.164507652,140,EN,222480.133347947,LC,221635.33080982207,LC,221517.9657847786,LC,9,49411.2355060807,36,EN,23101.4242494915,NT,23071.33233282523,NT,23071.33233282523,NT,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Least Concern
Tripsacum lanceolatum,Tripsacum lanceolatum,2017,Least Concern,NA,NA,NA,NA,NA,NA,4,Yes,335867.009224688,16,EN,160023.96957264,LC,153478.20337534253,LC,129448.77224031031,LC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,335867.009224688,16,EN,160023.96957264,LC,153478.20337534253,LC,129448.77224031031,LC,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Least Concern
Triumfetta semitriloba,Triumfetta semitriloba,2018,Least Concern,5452,5452,LC,89936407.56,89936407.56,LC,10,Yes,94282801.6833113,40,EN,43635790.7269836,LC,54360185.85222005,LC,28474745.267309472,LC,4,14172227.7122676,16,EN,7071617.45912068,LC,7124351.294669883,LC,4750368.735030984,LC,6,27852798.7297942,24,EN,10986967.8174754,LC,14131811.14747659,LC,6076969.188962604,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Least Concern
Trixis inula,Trixis inula,2018,Least Concern,4424.00,4424,LC,10415752.20,10415752.2,LC,33,Yes,3088929.88112805,108,EN,913250.078633797,LC,1010850.2374129569,LC,665869.8388698668,LC,2,39423.6661883656,8,CR,0,CR,0,CR,0,CR,31,3088929.88112805,104,EN,913250.078633797,LC,1010850.2374129569,LC,665869.8388698668,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Least Concern
Trollius laxus,Trollius laxus,2015,Least Concern,NA,NA,NA,NA,NA,NA,42,Yes,6774400.1577142,148,EN,3110123.42666631,LC,3142695.0365751763,LC,3132612.287993093,LC,5,1243417.68995658,20,EN,195479.363707627,LC,131835.10706421407,LC,131835.10706421407,LC,37,6774400.1577142,128,EN,3110123.42666631,LC,3142695.0365751763,LC,3132612.287993093,LC,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Least Concern
Tsuga canadensis,Tsuga canadensis,2011,Near Threatened,NA,NA,NA,NA,NA,NA,1838,Yes,22740181.388703,1232,VU,11451282.872357,LC,11603571.905724326,LC,3680425.759960863,LC,248,14886968.1095742,380,EN,6938533.70144756,LC,7284823.039663094,LC,1914096.5685037442,LC,1590,22740181.388703,940,VU,11437781.9475287,LC,11584349.723857766,LC,3663618.3967476874,LC,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Least Concern
Tsuga heterophylla,Tsuga heterophylla,2011,Least Concern,NA,NA,NA,NA,NA,NA,2537,Yes,364006693.356662,6464,LC,97439185.052496,LC,88092243.55077241,LC,41047754.385730036,LC,1406,18371092.1648883,3704,LC,10558528.603743,LC,10878987.813180737,LC,4497486.0082270885,LC,1131,364006693.356662,3192,LC,97439185.052496,LC,88092243.55077241,LC,41047754.385730036,LC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Least Concern
