assessmentId,internalTaxonId,scientificName,code,name
121602438,152640,Sclerocactus wrightiae,SH,Succulent - shrub
121604306,152679,Pediocactus sileri,SH,Succulent - shrub
121604669,152685,Opuntia aciculata,SH,Succulent - shrub
121606684,152717,Sclerocactus erectocentrus,SH,Succulent - shrub
121607317,152736,Selenicereus grandiflorus,SH,Succulent - shrub
121609014,152758,Pediocactus simpsonii,SH,Succulent - shrub
121609318,152768,Opuntia oricola,ST,Succulent - tree
121609318,152768,Opuntia oricola,SH,Succulent - shrub
121609630,152773,Opuntia stricta,SH,Succulent - shrub
121611295,152815,Sclerocactus johnsonii,SH,Succulent - shrub
121611617,152820,Sclerocactus scheeri,SH,Succulent - shrub
121612761,152846,Opuntia macrocentra,SH,Succulent - shrub
121613069,152850,Opuntia strigil,SH,Succulent - shrub
121613191,152851,Opuntia phaeacantha,SH,Succulent - shrub
121614199,152871,Opuntia atrispina,SH,Succulent - shrub
121614485,152874,Opuntia robusta,SH,Succulent - shrub
121616105,152901,Opuntia pinkavae,SH,Succulent - shrub
121617944,152942,Opuntia pusilla,SH,Succulent - shrub
121619059,153107,Pediocactus winkleri,SH,Succulent - shrub
121619198,153464,Pediocactus despainii,SH,Succulent - shrub
121619481,181377,Sclerocactus wetlandicus,SH,Succulent - shrub
121619633,181379,Sclerocactus sileri,SH,Succulent - shrub
121620403,199641,Opuntia ammophila,SH,Succulent - shrub
121620558,199642,Opuntia austrina,SH,Succulent - shrub
121620718,199644,Opuntia lata,SH,Succulent - shrub
121620886,199645,Opuntia pollardii,SH,Succulent - shrub
121712286,164494,Phragmites australis,GR,Graminoid
121712286,164494,Phragmites australis,GE,Geophyte
121745227,152903,Pediocactus knowltonii,SH,Succulent - shrub
121893624,177167,Commelina caroliniana,A,Annual
121893624,177167,Commelina caroliniana,F,Forb or Herb
121894451,164051,Eclipta prostrata,A,Annual
121894451,164051,Eclipta prostrata,F,Forb or Herb
121902124,64311338,Epilobium ciliatum,F,Forb or Herb
121917281,168653,Kyllinga brevifolia,GE,Geophyte
122927579,122927323,Ilex ambigua,TS,Tree - small
122927579,122927323,Ilex ambigua,S,Shrub - size unknown
122927584,122927373,Ilex amelanchier,SL,Shrub - large
122927584,122927373,Ilex amelanchier,TS,Tree - small
122927594,122927419,Ilex decidua,SL,Shrub - large
122927594,122927419,Ilex decidua,TS,Tree - small
122927604,122927429,Ilex laevigata,S,Shrub - size unknown
122927604,122927429,Ilex laevigata,TS,Tree - small
122927609,122927459,Ilex longipes,SL,Shrub - large
122927609,122927459,Ilex longipes,TS,Tree - small
122927614,64318779,Ilex mucronata,SS,Shrub - small
122927614,64318779,Ilex mucronata,SL,Shrub - large
122927614,64318779,Ilex mucronata,TS,Tree - small
122927619,122927472,Ilex myrtifolia,TS,Tree - small
122927619,122927472,Ilex myrtifolia,SL,Shrub - large
122927624,122927488,Ilex verticillata,SS,Shrub - small
122927624,122927488,Ilex verticillata,SL,Shrub - large
122927624,122927488,Ilex verticillata,TS,Tree - small
123000640,123000619,Ilex collina,SS,Shrub - small
123000640,123000619,Ilex collina,SL,Shrub - large
123000640,123000619,Ilex collina,TS,Tree - small
123000701,123000685,Ilex glabra,SL,Shrub - large
123600091,123600074,Ilex coriacea,SL,Shrub - large
123600091,123600074,Ilex coriacea,TS,Tree - small
125923759,193546,Acer glabrum,SL,Shrub - large
125923759,193546,Acer glabrum,TS,Tree - small
126194528,126194480,Carya tomentosa,TL,Tree - large
1228302,168782,Rhynchospora rugosa,GR,Graminoid
1228302,168782,Rhynchospora rugosa,F,Forb or Herb
1258665,168969,Cyperus haspan,GR,Graminoid
1258665,168969,Cyperus haspan,F,Forb or Herb
1461592,131762561,Cyperus sesquiflorus,F,Forb or Herb
1461592,131762561,Cyperus sesquiflorus,GR,Graminoid
2287797,193872,Acer spicatum,TS,Tree - small
13490765,13490755,Cenchrus setaceus,GR,Graminoid
17661152,177074,Echinochloa frumentacea,A,Annual
17661152,177074,Echinochloa frumentacea,F,Forb or Herb
61957527,61957524,Prunus serotina,TL,Tree - large
61959828,61959821,Populus deltoides,TL,Tree - large
61960136,61960127,Populus tremuloides,TS,Tree - small
61960136,61960127,Populus tremuloides,TL,Tree - large
61990538,61990536,Cornus florida,SL,Shrub - large
61990538,61990536,Cornus florida,TS,Tree - small
61990570,61990567,Nyssa ogeche,TS,Tree - small
62019624,62019622,Carya illinoinensis,TL,Tree - large
62026063,62026061,Gleditsia triacanthos,TL,Tree - large
62026718,62026716,Olneya tesota,TS,Tree - small
65923957,164060,Cyperus laevigatus,GR,Graminoid
65923957,164060,Cyperus laevigatus,F,Forb or Herb
66785481,66785479,Carya floridana,SL,Shrub - large
66785481,66785479,Carya floridana,TS,Tree - small
66785481,66785479,Carya floridana,TL,Tree - large
66789184,66789177,Carya texana,TL,Tree - large
66906647,168912,Cyperus alternifolius,F,Forb or Herb
66906647,168912,Cyperus alternifolius,GR,Graminoid
67770327,164082,Adiantum capillus-veneris,GE,Geophyte
67776407,177028,Commelina diffusa,F,Forb or Herb
67776407,177028,Commelina diffusa,A,Annual
68077480,62572,Umbellularia californica,TS,Tree - small
68077480,62572,Umbellularia californica,TL,Tree - large
68133259,62026287,Leucaena pulverulenta,SL,Shrub - large
68133259,62026287,Leucaena pulverulenta,TS,Tree - small
78757481,62743,Hibiscus brackenridgei,SS,Shrub - small
78757481,62743,Hibiscus brackenridgei,SL,Shrub - large
78757481,62743,Hibiscus brackenridgei,TS,Tree - small
78766712,44153,Cenchrus agrimonioides,GR,Graminoid
80087812,80087743,Eragrostis fosbergii,GR,Graminoid
80166480,80166475,Lobelia niihauensis,SS,Shrub - small
80174429,80174419,Phyllostegia mannii,V,Vines
80174659,80174634,Phyllostegia pilosa,SS,Shrub - small
80174659,80174634,Phyllostegia pilosa,V,Vines
80175443,80175325,Plantago hawaiensis,F,Forb or Herb
80218312,80218307,Schiedea lydgatei,SS,Shrub - small
80218492,80218482,Schiedea sarmentosa,SS,Shrub - small
80219249,80219238,Schiedea verticillata,F,Forb or Herb
80220564,80220552,Tetramolopium capillare,SS,Shrub - small
83787605,38647,Pritchardia kaalae,TS,Tree - small
83799421,30778,Eugenia koolauensis,TS,Tree - small
83799515,44130,Euphorbia deppeana,SS,Shrub - small
83799674,30925,Euphorbia haeleeleana,TS,Tree - small
83799836,33602,Euphorbia herbstii,TS,Tree - small
83799836,33602,Euphorbia herbstii,SL,Shrub - large
83799960,44133,Euphorbia kuwaleana,SS,Shrub - small
83800558,33604,Euphorbia rockii,T,Tree - size unknown
83800558,33604,Euphorbia rockii,S,Shrub - size unknown
83804639,33561,Ochrosia kauaiensis,TS,Tree - small
83806043,30971,Wikstroemia skottsbergiana,TS,Tree - small
83806043,30971,Wikstroemia skottsbergiana,SL,Shrub - large
91115486,91115476,Cyanea membranacea,SL,Shrub - large
91116111,91116107,Schiedea mannii,SS,Shrub - small
91150643,91150638,Antidesma platyphyllum,TS,Tree - small
91150643,91150638,Antidesma platyphyllum,TL,Tree - large
91152980,91152973,Bidens forbesii,F,Forb or Herb
91158077,91158071,Cheirodendron fauriei,SL,Shrub - large
91158077,91158071,Cheirodendron fauriei,TS,Tree - small
91161468,91161449,Chrysodracon aurea,T,Tree - size unknown
91168806,91168785,Cibotium nealiae,PT,Fern
91168899,91168887,Coprosma elliptica,SS,Shrub - small
91169013,91168960,Coprosma kauensis,SL,Shrub - large
91169013,91168960,Coprosma kauensis,TS,Tree - small
91169234,91169123,Coprosma kawaikiniensis,TS,Tree - small
97911062,97910910,Wilkesia gymnoxiphium,SS,Shrub - small
97911062,97910910,Wilkesia gymnoxiphium,SL,Shrub - large
97911585,97911574,Trematolobelia kauaiensis,SS,Shrub - small
99015793,177091,Fuirena umbellata,GR,Graminoid
99015793,177091,Fuirena umbellata,F,Forb or Herb
99016461,177093,Cyperus distans,GR,Graminoid
99016461,177093,Cyperus distans,F,Forb or Herb
103801532,103801483,Coprosma cordicarpa,SL,Shrub - large
103801532,103801483,Coprosma cordicarpa,TS,Tree - small
103801952,103801946,Cyanea konahuanuiensis,SS,Shrub - small
103802955,103802920,Melicope oppenheimeri,TS,Tree - small
103804037,103804024,Metrosideros macropus,TS,Tree - small
103804037,103804024,Metrosideros macropus,TL,Tree - large
103804109,103804082,Metrosideros rugosa,TS,Tree - small
103804124,103804120,Metrosideros tremuloides,TS,Tree - small
103804124,103804120,Metrosideros tremuloides,TL,Tree - large
104430427,104430418,Physalis caudella,F,Forb or Herb
104430980,104430975,Physalis cinerascens,F,Forb or Herb
104431052,104431036,Physalis cordata,A,Annual
105907530,105907527,Physalis crassifolia,F,Forb or Herb
114849617,114849613,Athyrium haleakalae,PT,Fern
114849663,114849627,Lysimachia glutinosa,SS,Shrub - small
114849722,114849693,Lysimachia kalalauensis,SS,Shrub - small
117196633,117196619,Daucus pusillus,A,Annual
117196633,117196619,Daucus pusillus,F,Forb or Herb
120124962,164404,Lemna aequinoctialis,H,Hydrophyte
120143653,164459,Ceratophyllum demersum,H,Hydrophyte
120145118,177240,Commelina benghalensis,A,Annual
120145118,177240,Commelina benghalensis,F,Forb or Herb
120145878,168908,Ipomoea aquatica,F,Forb or Herb
120147992,164443,Cyperus alopecuroides,GR,Graminoid
120147992,164443,Cyperus alopecuroides,F,Forb or Herb
120148551,177321,Cyperus amabilis,A,Annual
120148551,177321,Cyperus amabilis,F,Forb or Herb
120149016,164147,Cyperus articulatus,GR,Graminoid
120149016,164147,Cyperus articulatus,F,Forb or Herb
120149016,164147,Cyperus articulatus,H,Hydrophyte
120149831,164257,Cyperus compressus,GR,Graminoid
120149831,164257,Cyperus compressus,A,Annual
120152171,164158,Cyperus papyrus,F,Forb or Herb
120152171,164158,Cyperus papyrus,GR,Graminoid
120153257,158183,Cyperus rotundus,GR,Graminoid
120153257,158183,Cyperus rotundus,F,Forb or Herb
120154840,177290,Cyperus squarrosus,F,Forb or Herb
120154840,177290,Cyperus squarrosus,GR,Graminoid
120157948,157979,Cyperus flavescens,GR,Graminoid
120157948,157979,Cyperus flavescens,F,Forb or Herb
120158712,120158708,Cyperus hystricoides,GR,Graminoid
120158712,120158708,Cyperus hystricoides,F,Forb or Herb
120159114,120159111,Cyperus lanceolatus,GR,Graminoid
120159114,120159111,Cyperus lanceolatus,F,Forb or Herb
120159483,177048,Cyperus macrostachyos,GR,Graminoid
120159483,177048,Cyperus macrostachyos,A,Annual
120159483,177048,Cyperus macrostachyos,F,Forb or Herb
120160815,164195,Cyperus polystachyos,GR,Graminoid
120160815,164195,Cyperus polystachyos,F,Forb or Herb
120170359,120170355,Eleocharis nigrescens,GR,Graminoid
120170359,120170355,Eleocharis nigrescens,F,Forb or Herb
120180338,120180276,Scleria distans,GR,Graminoid
120180338,120180276,Scleria distans,F,Forb or Herb
120183780,14828406,Equisetum ramosissimum,PT,Fern
120202807,120202792,Dicranopteris linearis,F,Forb or Herb
120202807,120202792,Dicranopteris linearis,PT,Fern
120202807,120202792,Dicranopteris linearis,L,Lithophyte
120214367,120214361,Ludwigia leptocarpa,F,Forb or Herb
120214367,120214361,Ludwigia leptocarpa,SS,Shrub - small
120215159,13490727,Cenchrus macrourus,GR,Graminoid
120222480,16241920,Ceratopteris cornuta,PT,Fern
120230697,164350,Cyclosorus interruptus,PT,Fern
120980468,120979891,Baphia massaiensis,SL,Shrub - large
120980468,120979891,Baphia massaiensis,TS,Tree - small
122395452,19375580,Senna obtusifolia,F,Forb or Herb
122396032,65899567,Guilandina bonduc,SL,Shrub - large
122396032,65899567,Guilandina bonduc,TS,Tree - small
122396227,62026169,Haematoxylum campechianum,SS,Shrub - small
122927589,122927400,Ilex cuthbertii,SL,Shrub - large
122927589,122927400,Ilex cuthbertii,TS,Tree - small
126589484,79927480,Salix glauca,SL,Shrub - large
126589484,79927480,Salix glauca,TS,Tree - small
126591010,126588435,Salix alaxensis,TS,Tree - small
126591010,126588435,Salix alaxensis,SL,Shrub - large
126591015,126588956,Salix amygdaloides,SL,Shrub - large
126591015,126588956,Salix amygdaloides,TS,Tree - small
126591020,126588988,Salix arbusculoides,TL,Tree - large
126591025,126589010,Salix barclayi,S,Shrub - size unknown
126591030,126589074,Salix bonplandiana,TS,Tree - small
126591040,126589170,Salix caroliniana,TS,Tree - small
126591040,126589170,Salix caroliniana,SL,Shrub - large
126591045,126589188,Salix discolor,SL,Shrub - large
126591045,126589188,Salix discolor,TS,Tree - small
126591050,126589236,Salix exigua,SS,Shrub - small
126591050,126589236,Salix exigua,SL,Shrub - large
126591055,126589461,Salix geyeriana,SS,Shrub - small
126591055,126589461,Salix geyeriana,SL,Shrub - large
126591060,126589665,Salix gooddingii,TS,Tree - small
126591060,126589665,Salix gooddingii,TL,Tree - large
126591065,126589685,Salix hookeriana,TS,Tree - small
126591065,126589685,Salix hookeriana,SL,Shrub - large
126591070,126589800,Salix interior,TS,Tree - small
126591075,126589815,Salix lasiolepis,SL,Shrub - large
126591075,126589815,Salix lasiolepis,TS,Tree - small
126591080,126589853,Salix ligulifolia,SL,Shrub - large
126591085,126590173,Salix lucida,TL,Tree - large
126591090,126590256,Salix maccalliana,SL,Shrub - large
126591095,126590302,Salix myricoides,SS,Shrub - small
126591095,126590302,Salix myricoides,SL,Shrub - large
126591100,126590319,Salix pellita,SL,Shrub - large
126591100,126590319,Salix pellita,TS,Tree - small
126591105,126590342,Salix pseudomyrsinites,SL,Shrub - large
126591110,126590480,Salix richardsonii,SL,Shrub - large
126591110,126590480,Salix richardsonii,TS,Tree - small
126591115,126590504,Salix scouleriana,SL,Shrub - large
126591115,126590504,Salix scouleriana,TS,Tree - small
126591120,126590565,Salix sessilifolia,SL,Shrub - large
126591125,126590674,Salix sitchensis,SL,Shrub - large
126591125,126590674,Salix sitchensis,TS,Tree - small
126591130,126590688,Salix taxifolia,SL,Shrub - large
126591130,126590688,Salix taxifolia,TS,Tree - small
130047033,130047024,Cornus alternifolia,SL,Shrub - large
130047033,130047024,Cornus alternifolia,TS,Tree - small
130047062,130047059,Cornus amomum,SL,Shrub - large
130047062,130047059,Cornus amomum,TS,Tree - small
130048322,130048308,Cornus drummondii,SS,Shrub - small
130048322,130048308,Cornus drummondii,SL,Shrub - large
130048385,130048382,Cornus foemina,SL,Shrub - large
130048385,130048382,Cornus foemina,TS,Tree - small
130048426,130048412,Cornus glabrata,SL,Shrub - large
130048426,130048412,Cornus glabrata,TS,Tree - small
130048883,130048880,Cornus nuttallii,SL,Shrub - large
130048883,130048880,Cornus nuttallii,TS,Tree - small
130049823,130049815,Cornus rugosa,SL,Shrub - large
130049823,130049815,Cornus rugosa,TS,Tree - small
130049869,130049866,Cornus sessilis,SL,Shrub - large
130049869,130049866,Cornus sessilis,TS,Tree - small
130495114,66296722,Suriana maritima,T,Tree - size unknown
130495496,101163071,Triumfetta semitriloba,T,Tree - size unknown
131552936,131552927,Cornus obliqua,SL,Shrub - large
131552936,131552927,Cornus obliqua,TS,Tree - small
132760345,81441044,Pedicularis furbishiae,F,Forb or Herb
135821501,135821499,Trema lamarckiana,T,Tree - size unknown
135836708,135836706,Euphorbia tithymaloides,T,Tree - size unknown
135956079,135952473,Shepherdia argentea,T,Tree - size unknown
135956142,135952711,Halesia carolina,T,Tree - size unknown
135956201,135956199,Amelanchier laevis,T,Tree - size unknown
135956272,135956270,Amelanchier bartramiana,T,Tree - size unknown
135956342,82889952,Rhododendron maximum,T,Tree - size unknown
135956407,135956405,Zanthoxylum americanum,T,Tree - size unknown
135956473,135956470,Crataegus pruinosa,T,Tree - size unknown
135956538,135956536,Crataegus punctata,T,Tree - size unknown
135956603,135956601,Persea borbonia,T,Tree - size unknown
135956668,135956666,Sorbus americana,T,Tree - size unknown
135956739,135956737,Sorbus sitchensis,T,Tree - size unknown
135956802,135952518,Viburnum lentago,T,Tree - size unknown
135956867,135956865,Euonymus atropurpureus,T,Tree - size unknown
135956932,135956930,Lindera benzoin,T,Tree - size unknown
135956997,135956995,Crataegus succulenta,T,Tree - size unknown
135957062,135957060,Crataegus submollis,T,Tree - size unknown
135957127,135957125,Staphylea trifolia,T,Tree - size unknown
135957192,135957190,Sorbus decora,T,Tree - size unknown
135957263,135957261,Crataegus macrosperma,T,Tree - size unknown
135957328,135957326,Crataegus douglasii,T,Tree - size unknown
135957393,135957391,Crataegus chrysocarpa,T,Tree - size unknown
135957452,135957450,Crataegus calpodendron,T,Tree - size unknown
135957517,135957515,Crataegus mollis,T,Tree - size unknown
135957581,124270038,Rhus glabra,T,Tree - size unknown
135957650,83773098,Sambucus racemosa,T,Tree - size unknown
135957714,64133468,Prunus virginiana,T,Tree - size unknown
135957791,135957789,Crataegus crus-galli,T,Tree - size unknown
135957856,135957854,Amelanchier interior,T,Tree - size unknown
135957921,135957919,Amelanchier alnifolia,T,Tree - size unknown
135957980,135957978,Amelanchier canadensis,T,Tree - size unknown
135958045,135958043,Crataegus holmesiana,T,Tree - size unknown
135958108,135952538,Populus angustifolia,T,Tree - size unknown
135958177,135952557,Morella pensylvanica,T,Tree - size unknown
135958246,126373492,Celtis pallida,T,Tree - size unknown
135958359,135958357,Asimina triloba,T,Tree - size unknown
136056183,61956705,Platanus occidentalis,TL,Tree - large
136055620,96444634,Fraxinus albicans,TS,Tree - small
136261512,172157,Allium triquetrum,GE,Geophyte
49485759,49485755,Psidium guajava,SL,Shrub - large
49485759,49485755,Psidium guajava,TS,Tree - small
62019696,62019689,Juglans cinerea,TL,Tree - large
66813150,66813121,Juglans major,TL,Tree - large
66813479,66813477,Juglans microcarpa,SL,Shrub - large
66813479,66813477,Juglans microcarpa,TS,Tree - small
110688030,110688013,Aloe arborescens,SH,Succulent - shrub
110688030,110688013,Aloe arborescens,E,Epiphyte
120980308,120960888,Crotalaria lanceolata,A,Annual
120980308,120960888,Crotalaria lanceolata,F,Forb or Herb
123733770,123730244,Scleria lithosperma,GR,Graminoid
124279013,117234456,Etlingera elatior,F,Forb or Herb
124279013,117234456,Etlingera elatior,GE,Geophyte
129134242,129105140,Myrcianthes fragrans,SL,Shrub - large
129134242,129105140,Myrcianthes fragrans,TS,Tree - small
129134242,129105140,Myrcianthes fragrans,TL,Tree - large
143296099,143276774,Ficus citrifolia,T,Tree - size unknown
143296470,143276748,Ficus americana,T,Tree - size unknown
143321753,143321751,Asimina parviflora,T,Tree - size unknown
143753393,61786470,Hibiscus tiliaceus,SL,Shrub - large
143753393,61786470,Hibiscus tiliaceus,TS,Tree - small
143826567,100895534,Capsicum annuum,SS,Shrub - small
143998267,99442727,Utricularia amethystina,F,Forb or Herb
143998517,99442739,Utricularia floridana,H,Hydrophyte
143998517,99442739,Utricularia floridana,F,Forb or Herb
143998658,99442744,Utricularia foliosa,H,Hydrophyte
143998658,99442744,Utricularia foliosa,F,Forb or Herb
143999150,99442753,Utricularia juncea,F,Forb or Herb
143999369,99442760,Utricularia olivacea,A,Annual
143999369,99442760,Utricularia olivacea,F,Forb or Herb
143999369,99442760,Utricularia olivacea,H,Hydrophyte
143999568,99442790,Utricularia striata,H,Hydrophyte
143999568,99442790,Utricularia striata,F,Forb or Herb
144799235,136089885,Psydrax odorata,T,Tree - size unknown
145082692,169069,Echinochloa crus-galli,GR,Graminoid
145082692,169069,Echinochloa crus-galli,A,Annual
145082692,169069,Echinochloa crus-galli,F,Forb or Herb
1019624,164022,Leersia hexandra,GR,Graminoid
1019624,164022,Leersia hexandra,F,Forb or Herb
1432918,176113,Vicia lathyroides,F,Forb or Herb
19405346,176447,Lathyrus tingitanus,A,Annual
19405346,176447,Lathyrus tingitanus,F,Forb or Herb
19405519,176568,Lathyrus sylvestris,F,Forb or Herb
19406412,176573,Lathyrus latifolius,F,Forb or Herb
19407110,174708,Lathyrus cicera,F,Forb or Herb
19407110,174708,Lathyrus cicera,A,Annual
20694871,20681728,Ipomoea lacunosa,A,Annual
20694871,20681728,Ipomoea lacunosa,F,Forb or Herb
20694871,20681728,Ipomoea lacunosa,V,Vines
20694901,20681852,Ipomoea tenuissima,F,Forb or Herb
20694901,20681852,Ipomoea tenuissima,V,Vines
20694946,20681691,Ipomoea cordatotriloba,F,Forb or Herb
20694946,20681691,Ipomoea cordatotriloba,V,Vines
20755876,20742647,Cucurbita foetidissima,V,Vines
20755876,20742647,Cucurbita foetidissima,F,Forb or Herb
20755901,20742885,Cucurbita pepo,V,Vines
20755961,20746195,Manihot angustiloba,SS,Shrub - small
20755991,20753206,Manihot davisiae,SL,Shrub - large
20755991,20753206,Manihot davisiae,SS,Shrub - small
20756066,20755842,Manihot walkerae,F,Forb or Herb
21413455,21343347,Elymus elongatus,GR,Graminoid
21413470,21343956,Elymus hispidus,GR,Graminoid
21413545,21343402,Elymus farctus,GR,Graminoid
47611047,47608213,Peltophorum africanum,SL,Shrub - large
47611047,47608213,Peltophorum africanum,TS,Tree - small
61524825,35154,Juglans californica,TL,Tree - large
61528487,176401,Lathyrus rotundifolius,V,Vines
61528487,176401,Lathyrus rotundifolius,F,Forb or Herb
61986320,61986316,Bixa orellana,TS,Tree - small
65920094,164362,Utricularia gibba,A,Annual
65920094,164362,Utricularia gibba,H,Hydrophyte
65920094,164362,Utricularia gibba,F,Forb or Herb
67369790,67369777,Pleurozia gigantea,B,Moss
67369790,67369777,Pleurozia gigantea,E,Epiphyte
67369790,67369777,Pleurozia gigantea,L,Lithophyte
67786872,169056,Ludwigia octovalvis,H,Hydrophyte
67786872,169056,Ludwigia octovalvis,F,Forb or Herb
67789742,164053,Phyla nodiflora,F,Forb or Herb
68149955,68149952,Ipomoea littoralis,F,Forb or Herb
68149955,68149952,Ipomoea littoralis,V,Vines
71784465,71784462,Solanum stoloniferum,F,Forb or Herb
84005839,168862,Ceratopteris thalictroides,PT,Fern
96986469,96986466,Ipomoea triloba,V,Vines
101527574,101527571,Solanum jamesii,F,Forb or Herb
103296313,103296305,Physalis lobata,F,Forb or Herb
103296405,103296402,Physalis acutifolia,A,Annual
103296405,103296402,Physalis acutifolia,F,Forb or Herb
105908158,105908133,Physalis hederifolia,F,Forb or Herb
105908480,105908457,Physalis lagascae,A,Annual
105908480,105908457,Physalis lagascae,F,Forb or Herb
105908506,105908504,Physalis latiphysa,A,Annual
109716668,109716665,Physalis pubescens,A,Annual
109716668,109716665,Physalis pubescens,F,Forb or Herb
109716711,109716708,Physalis solanaceus,F,Forb or Herb
109716766,109716763,Physalis virginiana,F,Forb or Herb
109928576,109928565,Cucurbita digitata,V,Vines
109928576,109928565,Cucurbita digitata,F,Forb or Herb
109928807,109928737,Cucurbita palmata,V,Vines
109928807,109928737,Cucurbita palmata,F,Forb or Herb
109973360,109973357,Tripsacum lanceolatum,F,Forb or Herb
109973360,109973357,Tripsacum lanceolatum,GR,Graminoid
120104943,19379058,Lathyrus sphaericus,A,Annual
120104943,19379058,Lathyrus sphaericus,F,Forb or Herb
120104943,19379058,Lathyrus sphaericus,V,Vines
120105648,19379015,Lathyrus aphaca,A,Annual
120105648,19379015,Lathyrus aphaca,F,Forb or Herb
120107931,120072348,Lathyrus angulatus,A,Annual
120107931,120072348,Lathyrus angulatus,F,Forb or Herb
120108293,176501,Lathyrus hirsutus,A,Annual
120108293,176501,Lathyrus hirsutus,F,Forb or Herb
120108293,176501,Lathyrus hirsutus,V,Vines
120120173,164480,Alternanthera sessilis,F,Forb or Herb
120125670,164057,Lemna minor,F,Forb or Herb
120125670,164057,Lemna minor,H,Hydrophyte
120126770,168937,Pistia stratiotes,F,Forb or Herb
120126770,168937,Pistia stratiotes,H,Hydrophyte
120202097,168855,Aeschynomene indica,A,Annual
120202097,168855,Aeschynomene indica,F,Forb or Herb
120202935,164481,Myriophyllum spicatum,H,Hydrophyte
120204953,164322,Najas marina,F,Forb or Herb
120204953,164322,Najas marina,H,Hydrophyte
120208445,164229,Spirodela polyrhiza,F,Forb or Herb
120208445,164229,Spirodela polyrhiza,H,Hydrophyte
120212467,164326,Marsilea minuta,F,Forb or Herb
120212467,164326,Marsilea minuta,H,Hydrophyte
120217787,164434,Potamogeton crispus,F,Forb or Herb
120217787,164434,Potamogeton crispus,H,Hydrophyte
120218868,163982,Potamogeton pusillus,F,Forb or Herb
120218868,163982,Potamogeton pusillus,H,Hydrophyte
120220519,168962,Stuckenia pectinata,F,Forb or Herb
120220519,168962,Stuckenia pectinata,H,Hydrophyte
120228484,164153,Trapa natans,A,Annual
120228484,164153,Trapa natans,H,Hydrophyte
120229199,164208,Typha domingensis,H,Hydrophyte
122201936,120074445,Lathyrus japonicus,A,Annual
122201936,120074445,Lathyrus japonicus,F,Forb or Herb
124279968,117266774,Alpinia mutica,F,Forb or Herb
124279968,117266774,Alpinia mutica,GE,Geophyte
129739550,129739546,Philodendron gloriosum,F,Forb or Herb
135078285,18762781,Lathyrus palustris,F,Forb or Herb
136781749,73230544,Piper aduncum,T,Tree - size unknown
136782618,136778520,Xylosma flexuosa,T,Tree - size unknown
136783008,136777749,Illicium floridanum,T,Tree - size unknown
136785011,126504972,Arctostaphylos pungens,T,Tree - size unknown
136789524,136789522,Gleditsia aquatica,T,Tree - size unknown
136789580,136789578,Hamelia patens,T,Tree - size unknown
136792412,136792410,Tabernaemontana alba,T,Tree - size unknown
136792520,136778595,Trema micranthum,T,Tree - size unknown
136793927,136793925,Cupania glabra,T,Tree - size unknown
145351550,145351548,Duranta erecta,T,Tree - size unknown
145352146,60330342,Citharexylum spinosum,TS,Tree - small
145369527,145364576,Trema cannabinum,T,Tree - size unknown
145823048,18435782,Acacia confusa,TS,Tree - small
145841789,177401,Paspalum vaginatum,GR,Graminoid
145841789,177401,Paspalum vaginatum,F,Forb or Herb
146212834,146188276,Ximenia americana,T,Tree - size unknown
146224257,66292425,Dodonaea viscosa,T,Tree - size unknown
147004306,96813340,Cordyline fruticosa,T,Tree - size unknown
147614484,147480856,Trema tomentosum,T,Tree - size unknown
147623376,73088912,Ficus microcarpa,T,Tree - size unknown
147623604,85554094,Rhodomyrtus tomentosa,T,Tree - size unknown
147627660,49838597,Ligustrum lucidum,TS,Tree - small
147629611,49834580,Broussonetia papyrifera,TL,Tree - large
147645142,18435729,Triadica sebifera,TS,Tree - small
148815157,175232,Tripidium ravennae,GR,Graminoid
148815157,175232,Tripidium ravennae,F,Forb or Herb
148815157,175232,Tripidium ravennae,H,Hydrophyte
148987820,144310628,Pavonia spinifex,T,Tree - size unknown
148988028,126504863,Arbutus arizonica,T,Tree - size unknown
148988104,144116667,Bourreria succulenta,T,Tree - size unknown
148988791,126092099,Peucephyllum schottii,T,Tree - size unknown
148990472,144295201,Pavonia paludicola,T,Tree - size unknown
148994617,144041025,Quadrella cynophallophora,T,Tree - size unknown
148995923,144249650,Eysenhardtia texana,T,Tree - size unknown
148995999,131179230,Melochia pyramidata,T,Tree - size unknown
149001453,144282654,Arctostaphylos glauca,T,Tree - size unknown
149004518,82889698,Parkinsonia aculeata,T,Tree - size unknown
149004798,125994889,Nolina bigelovii,T,Tree - size unknown
149005040,130206970,Eysenhardtia orthocarpa,T,Tree - size unknown
149005271,144048256,Viburnum recognitum,T,Tree - size unknown
149005738,144255700,Trixis inula,T,Tree - size unknown
149008129,144308616,Ageratina havanensis,T,Tree - size unknown
149008557,130105627,Coursetia glandulosa,T,Tree - size unknown
149010033,144285095,Acacia amentacea,T,Tree - size unknown
149010941,130206924,Erythrina flabelliformis,T,Tree - size unknown
149016840,62020988,Lysiloma latisiliquum,T,Tree - size unknown
149018776,126299675,Canotia holacantha,T,Tree - size unknown
149018852,126504924,Arctostaphylos pringlei,T,Tree - size unknown
149019643,144117987,Ehretia anacua,T,Tree - size unknown
149022133,144313081,Euonymus occidentalis,T,Tree - size unknown
149022481,144307043,Mimosa quadrivalvis,T,Tree - size unknown
149024153,144271997,Borrichia arborescens,T,Tree - size unknown
149031363,144301905,Rhus copallinum,T,Tree - size unknown
